"name","address","city","zip","state","country","phone","email","website","openingHours","lat","lng","accuracy","error"
"BIG Y WORLD CLASS MKT #60","67 Prospect Hill Rd","EAST WINDSOR","6088","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06088","","41.921901","'-72.609093","User provided",""
"MERCURY #27 EAST WINDSOR","11 S MAIN ST","EAST WINDSOR","6088","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06088","","41.911139","'-72.612995","User provided",""
"Addison Fine Wine & Spirits","802 Hebron Ave","GLASTONBURY","6033","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06033","","41.7158995","'-72.582635","User provided",""
"RITE AID #10364","125 Westbrook Rd","ESSEX","6426","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06426","","41.3533295","'-72.4171506","User provided",""
"Federal Road Shell","138 Federal Rd","BROOKFIELD","6804","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06804","","41.43819","'-73.408321","User provided",""
"Octane Mart","28 Main St","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.387409","'-73.445854","User provided",""
"Pippa`s Sports Cafe","114 South St","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.387483","'-73.440944","User provided",""
"CINDY`S GROCERY","18 MAY ST","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4892631","'-73.0478488","User provided",""
"SAM`S FOOD STORE","219 MAIN ST","MOOSUP","6354","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06354","","41.718255","'-71.877656","User provided",""
"Krauszer`s","25 Townsend Ave","New HAVEN","6510","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06510","","41.257722","'-72.890961","User provided",""
"Manchester Convenience Store","770 Main Street","MANCHESTER","6040","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06040","","41.7719359","'-72.522025","User provided",""
"SOUTH STREET PACKAGE STORE","145 Stanley St","NEW BRITAIN","6051","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06051","","41.65282","'-72.768618","User provided",""
"Alltown Fairfield Merritt N #820","Merritt Parkway E Exit 46","FAIRFIELD","6825","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06825","","41.2187757","'-73.2558025","User provided",""
"JM Food & Grocery LLC","38 German Town Road","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.4120491","'-73.435906","User provided",""
"Shell Norwalk","395 Main Avenue","NORWALK","6851","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06851","","41.143819","'-73.4262849","User provided",""
"N&J Mini Market","335 Broad St","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.673326","'-72.7959258","User provided",""
"TOWNLINE DISC WINES & LIQUORS","1122 MERIDEN WATERBURY TPKE","CHESHIRE","6410","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06410","","41.5638844","'-72.88448","User provided",""
"CUMBERLAND FARMS #4698","184 MAIN ST","BALTIC","6330","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06330","","41.6132506","'-72.0751057","User provided",""
"FOOD BAG #542","2720 MAIN ST","ROCKY HILL","6067","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06067","","41.654621","'-72.640087","User provided",""
"Essex Mart","90 Plains Road","ESSEX","6426","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06426","","41.3425376","'-72.4116322","User provided",""
"WOODS MART","427 Wood Ave","BRIDGEPORT","6605","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06605","","41.1786989","'-73.2082088","User provided",""
"FAS MART #304","245 Ella Grasso Hwy","WINDSOR LOCKS","6096","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06096","","41.9242917","'-72.6454469","User provided",""
"Hopin Mart & Smoke Shop","6 Rainbow Rd","EAST GRANBY","6026","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06026","","41.9429345","'-72.7257615","User provided",""
"Main Street Wine & Liquor","397A Main St","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.749105","'-72.6385448","User provided",""
"Cherry Market","94 Cherry St","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4844553","'-73.0566378","User provided",""
"City Gas","10 White St","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.736416","'-72.6866692","User provided",""
"Harbor Package Store","76 Maple St","BRANFORD","6405","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06405","","41.271629","'-72.818603","User provided",""
"MOBIL ON THE RUN","330 Middle St","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.6612074","'-72.9183414","User provided",""
"Columbia Package Store","170 Route 66 East","COLUMBIA","6237","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06237","","41.720465","'-72.272765","User provided",""
"Stratfield Wine & Liquor","1238 Stratfield Road","FAIRFIELD","6825","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06825","","41.1975707","'-73.236371","User provided",""
"King Eddie LLC","1594 King St","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","41.9537042","'-72.6009895","User provided",""
"Best Cellars 254","46B Danbury Road","RIDGEFIELD","6877","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06877","","41.2901967","'-73.4963461","User provided",""
"YANKEE LIQUORS LLC","35 William Shorty Campbell St","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.7420648","'-72.7101967","User provided",""
"Wheels of CT #45","386 Danbury Rd","WILTON","6897","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06897","","41.209083","'-73.430558","User provided",""
"SHELL FOOD MART","1059 N Colony Rd","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.494428","'-72.808921","User provided",""
"Honeybeefarms LLC","298 Bank St","NEW LONDON","6320","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06320","","41.3512191","'-72.0976613","User provided",""
"ROCKVILLE DISCOUNT LIQUOR","20 E Main St","VERNON","6066","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06066","","41.8673997","'-72.4472784","User provided",""
"HENNY PENNY #25","2 ROOSEVELT AVE","MYSTIC","6355","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06355","","41.3512434","'-71.9637981","User provided",""
"DODGINGTOWN MARKET","57 DODGINGTOWN RD","NEWTOWN","6470","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06470","","41.379602","'-73.357596","User provided",""
"ELMWOOD CONVENIENCE LLC","1137 New Britain Ave","ELMWOOD","6110","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06110","","41.732519","'-72.733136","User provided",""
"DAILY MART","157 Litchfield Rd","HARWINTON","6791","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06791","","41.7691559","'-73.0739531","User provided",""
"NORTH END LIQUORS","1500 Wolcott Rd","WOLCOTT","6716","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06716","","41.6286177","'-72.9615018","User provided",""
"BJ`S WHOLESALE CLUB #315","1288 E Main St","TORRINGTON","6790","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06790","","41.816626","'-73.0924506","User provided",""
"VFW 1724","1415 Main St","WILLIMANTIC","6226","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06226","","41.7165293","'-72.2321431","User provided",""
"Enfield Food Mart","935 Enfield Street 1st floor","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","41.9964089","'-72.5940603","User provided",""
"KAV`S PACKAGE STORE","529 HOWARD AVE","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.295661","'-72.933293","User provided",""
"RITE AID #6708","249 LEGION AVE","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.306084","'-72.9416056","User provided",""
"SUPER STOP & SHOP #698","2145 Fairfield Ave","BRIDGEPORT","6605","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06605","","41.1649806","'-73.2189951","User provided",""
"C-TOWN","482 Greenwich Ave","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.290815","'-72.934281","User provided",""
"O Connors Public House","317 Federal Rd","BROOKFIELD","6804","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06804","","41.4497599","'-73.4012106","User provided",""
"GREENWICH CIGAR STORE","91 RAILROAD AVE","GREENWICH","6830","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06830","","41.021908","'-73.625098","User provided",""
"Plainville Xtra Mart","149 New Britain Avenue","PLAINVILLE","6062","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06062","","41.6783421","'-72.8463204","User provided",""
"Sav-Rite Liquors","117 Washington Ave","NORTH HAVEN","6473","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06473","","41.3944811","'-72.8569283","User provided",""
"Jimmys Package Store","473 Franklin Ave","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.7362044","'-72.6754794","User provided",""
"THE LIQUOR MART","612 S Colony Rd","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.4425914","'-72.8311237","User provided",""
"One Convenience Bloomfield","1020 Blue Hills Avenue","BLOOMFIELD","6002","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06002","","41.8198117","'-72.6955084","User provided",""
"Ben`s Service Center","115 Boston Post Rd","Orange","6477","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06477","","41.2756361","'-72.9911364","User provided",""
"Parkview Variety","233 Main St","STAMFORD","6901","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06901","","41.0530517","'-73.5414414","User provided",""
"NEWINGTON LIQUOR SHOPPE","143 Lowrey Pl","NEWINGTON","6111","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06111","","41.6961147","'-72.7188364","User provided",""
"7-Eleven Store #33206A","329 Chamberlain Hwy","MERIDEN","6451","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06451","","41.549333","'-72.813894","User provided",""
"LAXMI SUNOCO","330 Tolland Tpke","MANCHESTER","6040","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06040","","41.810331","'-72.519698","User provided",""
"KN SMOKE SHOP LLC","7365 MAIN ST UNIT #9","STRATFORD","6614","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06614","","41.2537662","'-73.1012993","User provided",""
"99 Plus Store","302 Farmington Ave","HARTFORD","6105","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06105","","41.7677166","'-72.6989984","User provided",""
"C-TOWN SUPERMARKET","442 Main St","EAST HARTFORD","6118","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06118","","41.7534669","'-72.6409647","User provided",""
"STOP & SHOP #608","99 LINWOOD AVE","COLCHESTER","6415","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06415","","41.5712268","'-72.3337776","User provided",""
"MICHAELS 1 STOP VARIETY","143 MAIN ST","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.3927967","'-73.4502058","User provided",""
"ELM STREET PACKAGE STORE","584 ELM ST","WINDSOR LOCKS","6096","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06096","","41.9294993","'-72.6692327","User provided",""
"CUMBERLAND FARMS #4716","5 PERSHING DR","ANSONIA","6401","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06401","","41.33318","'-73.084211","User provided",""
"Harrys Sports Grill","201 Washington Avenue","NORTH HAVEN","6473","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06473","","41.4011633","'-72.8513613","User provided",""
"Bestway","281 Shore Road","OLD LYME","6371","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06371","","41.290318","'-72.2783362","User provided",""
"WESTSIDE WINE & LIQUOR LLC","987 W Main St","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.6682837","'-72.8163667","User provided",""
"ON THE ROCKS","482 SPRING ST STE C","WINDSOR LOCKS","6096","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06096","","41.9326701","'-72.6611752","User provided",""
"FAS MART #320","720 North Colony Road","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.472813","'-72.814399","User provided",""
"SCOTT OIL","570 CENTER ST","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.452197","'-72.812686","User provided",""
"STOP & SHOP #2605","54 HAZARD AVENUE","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","41.9895898","'-72.577155","User provided",""
"SAVIN ROCK WINE & LIQUOR","222 CAPTAIN THOMAS BLVD","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2596803","'-72.9467832","User provided",""
"GETTY FOOD MART","3050 Whitney Ave","HAMDEN","6518","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06518","","41.406053","'-72.899659","User provided",""
"Broad Street Pizza","977 Broad Street","MERIDEN","6450","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06450","","41.5451486","'-72.7838391","User provided",""
"K & J Grocery & Deli LLC","1012 Grand Street","BRIDGEPORT","6604","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06604","","41.1823516","'-73.2025949","User provided",""
"Brandy & Brew Package Store","315 Boston Post Rd","NORTH WINDHAM","6256","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06256","","41.7382634","'-72.1801867","User provided",""
"Brownstone Bottle Shop","220 Main St","PORTLAND","6480","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06480","","41.574063","'-72.640422","User provided",""
"J & J Service Center","5771 Main St","TRUMBULL","6611","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06611","","41.2537288","'-73.2195227","User provided",""
"Krauszers","73 East Street","VERNON","6066","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06066","","41.8612419","'-72.431683","User provided",""
"CROSSROAD EXXON","93 MAIN ST","NORWALK","6851","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06851","","41.121452","'-73.414224","User provided",""
"MARTYS PACKAGE STORE","47 MAIN ST","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.6689851","'-72.9432114","User provided",""
"HAMDEN NEWS & CIGARS","2367 Whitney Ave","HAMDEN","6518","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06518","","41.3835783","'-72.9018051","User provided",""
"EAST MAIN ST IRVING","302 E MAIN ST","MIDDLETOWN","6457","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06457","","41.5489866","'-72.6394796","User provided",""
"BJ`S WHOLESALE CLUB #093","555 UNIVERSAL DRIVE","NORTH HAVEN","6473","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06473","","41.3566831","'-72.8702445","User provided",""
"Dolly`s Deli LLC","6 Boston Ave","STRATFORD","6614","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06614","","41.1928723","'-73.1483829","User provided",""
"DAYBREAK DOUGHNUTS","941 Madison Ave","BRIDGEPORT","6606","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06606","","41.1939153","'-73.2057609","User provided",""
"STOP & SHOP #659","72 NEWTOWN RD","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.4075169","'-73.4182282","User provided",""
